31;31;0;11;1;3;0;11;1;3;0;19;0;3;0;19;0;3
32;32;0;12;2;5;0;12;2;5;0;22;0;5;0;22;0;5
33;33;0;13;2;4;0;13;2;4;0;23;0;4;0;23;0;4
34;34;0;12;1;5;0;12;1;5;0;22;0;5;0;22;0;5
35;35;0;14;4;5;0;14;4;5;0;24;2;5;0;24;2;5
36;36;0;16;3;4;0;16;3;4;0;18;1;4;0;18;1;4
37;37;0;17;3;5;0;17;3;5;0;25;1;5;0;25;1;5
38;38;0;18;3;5;0;18;3;5;0;28;1;5;0;28;1;5
39;39;0;13;1;5;0;13;1;5;0;21;0;5;0;21;0;5
40;40;0;20;4;5;0;20;4;5;0;30;1;5;0;30;1;5
41;41;0;20;3;5;0;20;3;5;0;28;3;5;0;28;3;5
42;42;0;19;2;4;0;19;2;4;0;28;0;4;0;28;0;4
43;43;0;22;4;5;0;22;4;5;0;32;2;5;0;32;2;5
44;44;0;19;2;5;0;19;2;5;0;29;1;5;0;29;1;5
45;45;0;25;1;5;0;25;1;5;0;35;1;5;0;35;1;5
46;46;0;25;4;5;0;25;4;5;0;25;0;4;0;25;0;4
47;47;0;25;4;5;0;25;4;5;0;28;3;5;0;28;3;5
48;48;0;25;3;5;0;25;3;5;0;34;1;5;0;34;1;5
49;49;0;26;3;5;0;26;3;5;0;36;3;5;0;36;3;5
50;50;0;22;2;5;0;22;2;5;0;32;1;5;0;32;1;5
51;51;0;25;1;5;0;25;1;5;0;33;1;5;0;33;1;5
52;52;0;32;2;5;0;32;2;5;0;42;2;5;0;42;2;5
53;53;0;31;2;5;0;31;2;5;0;38;2;4;0;38;2;4
54;54;0;34;1;3;0;34;1;3;0;36;0;3;0;36;0;3
55;55;0;34;1;5;0;34;1;5;0;44;1;5;0;44;1;5
56;56;0;30;2;5;0;30;2;5;0;38;0;5;0;38;0;5
57;57;0;37;1;5;0;37;1;5;0;37;0;5;0;37;0;5
58;58;0;38;1;4;0;38;1;4;0;48;1;4;0;48;1;4
59;59;0;39;1;5;0;39;1;5;0;49;1;5;0;49;1;5
60;60;0;36;4;4;0;36;4;4;0;46;1;4;0;46;1;4
61;61;0;40;0;5;0;40;0;5;0;50;0;5;0;50;0;5
62;62;0;41;1;5;0;41;1;5;0;51;0;5;0;51;0;5
63;63;0;43;2;5;0;43;2;5;0;46;2;4;0;46;2;4
64;64;0;42;2;5;0;42;2;5;0;52;1;5;0;52;1;5
65;65;0;34;2;5;0;34;2;5;0;39;2;5;0;39;2;5
66;66;0;45;2;5;0;45;2;5;0;50;0;5;0;50;0;5
67;67;0;47;2;5;0;47;2;5;0;37;1;4;0;37;1;4
68;68;0;48;3;5;0;48;3;5;0;54;2;5;0;54;2;5
69;69;0;49;1;5;0;49;1;5;0;59;1;5;0;59;1;5
70;70;0;50;2;5;0;50;2;5;0;60;2;5;0;60;2;5
71;71;0;47;3;5;0;47;3;5;0;57;2;5;0;57;2;5
72;72;0;45;1;3;0;45;1;3;0;55;1;3;0;55;1;3
73;73;0;46;2;5;0;46;2;5;0;56;0;5;0;56;0;5
74;74;0;54;2;5;0;54;2;5;0;63;1;5;0;63;1;5
75;75;0;55;1;5;0;55;1;5;0;64;0;5;0;64;0;5
76;76;0;55;0;4;0;55;0;4;0;50;0;3;0;50;0;3
77;77;0;56;3;5;0;56;3;5;0;63;0;5;0;63;0;5
78;78;0;52;3;5;0;52;3;5;0;59;2;5;0;59;2;5
79;79;0;59;1;5;0;59;1;5;0;68;1;5;0;68;1;5
80;80;0;50;1;5;0;50;1;5;0;60;1;5;0;60;1;5
81;81;0;49;1;4;0;49;1;4;0;55;1;4;0;55;1;4
82;82;0;61;4;5;0;61;4;5;0;71;4;5;0;71;4;5
83;83;0;60;2;5;0;60;2;5;0;51;1;4;0;51;1;4
84;84;0;58;2;5;0;58;2;5;0;67;2;5;0;67;2;5
85;85;0;62;2;5;0;62;2;5;0;67;1;4;0;67;1;4
86;86;0;61;1;5;0;61;1;5;0;69;0;5;0;69;0;5
87;87;0;66;1;5;0;66;1;5;0;75;0;5;0;75;0;5
88;88;0;68;2;5;0;68;2;5;0;63;2;4;0;63;2;4
89;89;0;68;1;5;0;68;1;5;0;74;1;4;0;74;1;4
90;90;0;67;2;5;0;67;2;5;0;77;2;5;0;77;2;5
91;91;0;66;1;4;0;66;1;4;0;76;0;4;0;76;0;4
92;92;0;67;2;5;0;67;2;5;0;71;0;5;0;71;0;5
93;93;0;68;1;5;0;68;1;5;0;62;1;5;0;62;1;5
94;94;0;67;1;4;0;67;1;4;0;77;0;4;0;77;0;4
95;95;0;74;0;5;0;74;0;5;0;84;0;5;0;84;0;5
96;96;0;72;1;4;0;72;1;4;0;82;1;4;0;82;1;4
97;97;0;73;0;5;0;73;0;5;0;76;0;5;0;76;0;5
98;98;0;70;0;5;0;70;0;5;0;76;0;5;0;76;0;5
99;99;0;76;0;5;0;76;0;5;0;86;0;5;0;86;0;5
100;100;0;75;1;4;0;75;1;4;0;85;1;4;0;85;1;4
