62;62;3;3;46;49;3;3;46;49;0;3;0;49;0;3;0;49
63;63;2;2;39;55;2;2;39;55;0;2;0;55;0;2;0;55
64;64;4;4;44;54;4;4;44;54;0;4;0;50;0;4;0;50
65;65;5;5;52;47;5;5;52;47;0;5;0;47;0;5;0;47
66;66;4;4;57;55;4;4;57;55;0;4;0;55;0;4;0;55
67;67;4;5;50;57;4;5;50;57;0;5;0;55;0;5;0;55
68;68;5;5;57;58;5;5;57;58;0;5;0;51;0;5;0;51
69;69;4;4;51;58;4;4;51;58;0;3;0;52;0;3;0;52
70;70;4;4;59;60;4;4;59;60;0;4;0;53;0;4;0;53
71;71;4;4;57;57;4;4;57;57;0;4;0;57;0;4;0;57
72;72;4;4;61;61;4;4;61;61;0;4;0;51;0;4;0;51
73;73;4;4;62;60;4;4;62;60;0;4;0;55;0;4;0;55
74;74;3;3;56;66;3;3;56;66;0;3;0;61;0;3;0;61
75;75;5;5;65;62;5;5;65;62;0;5;0;60;0;5;0;60
76;76;3;3;66;67;3;3;66;67;0;3;0;56;0;3;0;56
77;77;2;2;63;70;2;2;63;70;0;2;0;70;0;2;0;70
78;78;4;4;65;68;4;4;65;68;0;4;0;68;0;4;0;68
79;79;4;5;69;69;4;5;69;69;0;5;0;69;0;5;0;69
80;80;4;4;64;71;4;4;64;71;0;4;0;71;0;4;0;71
81;81;5;5;56;70;5;5;56;70;0;5;0;65;0;5;0;65
82;82;3;3;65;73;3;3;65;73;0;3;0;72;0;3;0;72
83;83;4;3;73;70;4;3;73;70;0;3;0;70;0;3;0;70
84;84;4;4;70;75;4;4;70;75;0;4;0;66;0;4;0;66
85;85;5;4;74;69;5;4;74;69;0;4;0;69;0;4;0;69
86;86;3;3;69;75;3;3;69;75;0;3;0;75;0;3;0;75
87;87;4;5;67;76;4;5;67;76;0;5;0;76;0;5;0;76
88;88;3;3;69;79;3;3;69;79;0;3;0;79;0;3;0;79
89;89;3;4;74;78;3;4;74;78;0;4;0;78;0;4;0;78
90;90;5;4;76;74;5;4;76;74;0;4;0;73;0;4;0;73
91;91;3;4;63;77;3;4;63;77;0;4;0;76;0;4;0;76
92;92;5;5;72;71;5;5;72;71;0;5;0;60;0;5;0;60
93;93;3;4;73;84;3;4;73;84;0;4;0;84;0;4;0;84
94;94;4;4;75;80;4;4;75;80;0;4;0;76;0;4;0;76
95;95;5;2;83;74;5;2;83;74;0;2;0;73;0;2;0;73
96;96;2;4;81;82;2;4;81;82;0;4;0;70;0;4;0;70
97;97;4;4;76;84;4;4;76;84;0;4;0;84;0;4;0;84
98;98;3;4;59;89;3;4;59;89;0;4;0;89;0;4;0;89
99;99;5;4;83;85;5;4;83;85;0;4;0;85;0;4;0;85
100;100;4;4;81;86;4;4;81;86;0;4;0;86;0;4;0;86
