31;31;18;21;5;5;18;21;5;5;0;20;3;5;0;20;3;5
32;32;20;22;5;5;20;22;5;5;0;22;2;5;0;22;2;5
33;33;22;22;5;5;22;22;5;5;0;22;1;5;0;22;1;5
34;34;23;23;5;5;23;23;5;5;0;22;3;5;0;22;3;5
35;35;22;25;4;5;22;25;4;5;0;25;3;3;0;25;3;3
36;36;26;23;5;4;26;23;5;4;0;20;1;4;0;20;1;4
37;37;27;21;5;4;27;21;5;4;0;16;2;4;0;16;2;4
38;38;26;24;4;4;26;24;4;4;0;23;1;4;0;23;1;4
39;39;29;29;5;5;29;29;5;5;0;24;2;5;0;24;2;5
40;40;23;30;4;5;23;30;4;5;0;30;1;5;0;30;1;5
41;41;30;30;4;5;30;30;4;5;0;30;0;4;0;30;0;4
42;42;31;31;5;5;31;31;5;5;0;23;0;5;0;23;0;5
43;43;28;29;4;5;28;29;4;5;0;29;3;5;0;29;3;5
44;44;28;34;5;5;28;34;5;5;0;23;2;3;0;23;2;3
45;45;31;33;5;5;31;33;5;5;0;29;1;4;0;29;1;4
46;46;32;33;4;5;32;33;4;5;0;31;0;5;0;31;0;5
47;47;30;35;5;5;30;35;5;5;0;35;0;5;0;35;0;5
48;48;37;38;3;5;37;38;3;5;0;38;2;5;0;38;2;5
49;49;39;37;5;5;39;37;5;5;0;37;1;5;0;37;1;5
50;50;40;40;5;3;40;40;5;3;0;40;2;3;0;40;2;3
51;51;27;40;4;5;27;40;4;5;0;38;0;5;0;38;0;5
52;52;38;35;5;5;38;35;5;5;0;32;1;4;0;32;1;4
53;53;33;41;3;4;33;41;3;4;0;36;3;4;0;36;3;4
54;54;42;39;5;4;42;39;5;4;0;35;3;3;0;35;3;3
55;55;43;42;5;4;43;42;5;4;0;39;1;4;0;39;1;4
56;56;46;44;4;5;46;44;4;5;0;44;0;5;0;44;0;5
57;57;45;43;4;5;45;43;4;5;0;42;0;4;0;42;0;4
58;58;46;47;5;5;46;47;5;5;0;47;0;5;0;47;0;5
59;59;42;48;5;5;42;48;5;5;0;47;1;5;0;47;1;5
60;60;39;49;4;5;39;49;4;5;0;49;1;5;0;49;1;5
61;61;49;49;5;5;49;49;5;5;0;48;0;5;0;48;0;5
62;62;49;43;3;4;49;43;3;4;0;43;0;4;0;43;0;4
63;63;40;52;4;5;40;52;4;5;0;50;0;5;0;50;0;5
64;64;30;54;5;5;30;54;5;5;0;54;2;5;0;54;2;5
65;65;55;52;5;5;55;52;5;5;0;44;1;5;0;44;1;5
66;66;56;53;5;5;56;53;5;5;0;53;1;5;0;53;1;5
67;67;51;55;5;4;51;55;5;4;0;49;0;4;0;49;0;4
68;68;46;58;5;5;46;58;5;5;0;58;1;5;0;58;1;5
69;69;51;59;4;5;51;59;4;5;0;59;0;5;0;59;0;5
70;70;58;60;5;5;58;60;5;5;0;60;0;5;0;60;0;5
71;71;47;61;5;4;47;61;5;4;0;61;1;4;0;61;1;4
72;72;57;56;5;5;57;56;5;5;0;56;0;5;0;56;0;5
73;73;54;62;3;5;54;62;3;5;0;62;0;5;0;62;0;5
74;74;62;61;4;5;62;61;4;5;0;61;1;5;0;61;1;5
75;75;28;60;3;5;28;60;3;5;0;60;1;5;0;60;1;5
76;76;63;65;5;5;63;65;5;5;0;65;0;5;0;65;0;5
77;77;63;66;5;5;63;66;5;5;0;66;0;5;0;66;0;5
