78;78;0;54;2;5;0;54;2;5;0;39;1;4;0;39;1;4
79;79;0;57;1;5;0;57;1;5;0;51;1;3;0;51;1;3
80;80;0;58;2;5;0;58;2;5;0;67;1;4;0;67;1;4
81;81;0;51;1;4;0;51;1;4;0;61;0;4;0;61;0;4
82;82;0;61;4;4;0;61;4;4;0;70;2;4;0;70;2;4
83;83;0;58;1;5;0;58;1;5;0;67;0;5;0;67;0;5
84;84;0;64;0;5;0;64;0;5;0;74;0;5;0;74;0;5
85;85;0;65;1;5;0;65;1;5;0;73;0;5;0;73;0;5
86;86;0;62;0;5;0;62;0;5;0;69;0;5;0;69;0;5
87;87;0;66;2;5;0;66;2;5;0;73;1;5;0;73;1;5
88;88;0;68;1;5;0;68;1;5;0;78;0;5;0;78;0;5
89;89;0;68;1;5;0;68;1;5;0;78;1;5;0;78;1;5
90;90;0;68;1;4;0;68;1;4;0;77;1;4;0;77;1;4
91;91;0;67;2;5;0;67;2;5;0;64;1;5;0;64;1;5
92;92;0;67;2;5;0;67;2;5;0;77;2;5;0;77;2;5
93;93;0;73;2;5;0;73;2;5;0;71;1;5;0;71;1;5
94;94;0;72;1;5;0;72;1;5;0;80;0;5;0;80;0;5
95;95;0;73;0;5;0;73;0;5;0;79;0;5;0;79;0;5
96;96;0;71;0;5;0;71;0;5;0;66;0;5;0;66;0;5
97;97;0;67;1;4;0;67;1;4;0;77;0;4;0;77;0;4
98;98;0;70;0;4;0;70;0;4;0;58;0;3;0;58;0;3
99;99;0;79;1;5;0;79;1;5;0;55;0;4;0;55;0;4
100;100;0;78;1;4;0;78;1;4;0;88;0;4;0;88;0;4
