1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;7;0;1;0;0;0;1;0;0;0;2;0;0;0;2;0;0
8;8;0;1;0;1;0;1;0;1;0;2;0;1;0;2;0;1
9;9;0;1;0;1;0;1;0;1;0;1;0;2;0;1;0;2
10;10;0;2;0;0;0;2;0;0;0;2;0;3;0;2;0;3
11;11;0;2;0;3;0;2;0;3;0;2;0;4;0;2;0;4
12;12;0;0;0;4;0;0;0;4;0;2;0;5;0;2;0;5
13;13;0;2;0;3;0;2;0;3;0;3;0;4;0;3;0;4
14;14;0;3;0;2;0;3;0;2;0;3;0;6;0;3;0;6
15;15;0;1;0;6;0;1;0;6;0;2;0;5;0;2;0;5
16;16;0;1;0;7;0;1;0;7;0;2;0;9;0;2;0;9
17;17;0;2;0;6;0;2;0;6;0;2;0;9;0;2;0;9
18;18;0;0;0;9;0;0;0;9;0;1;0;11;0;1;0;11
19;19;0;3;0;8;0;3;0;8;0;4;0;10;0;4;0;10
20;20;0;2;0;8;0;2;0;8;0;1;0;10;0;1;0;10
21;21;0;2;0;10;0;2;0;10;0;2;0;14;0;2;0;14
22;22;0;2;0;11;0;2;0;11;0;2;0;15;0;2;0;15
23;23;0;2;0;12;0;2;0;12;0;4;0;13;0;4;0;13
24;24;0;3;0;12;0;3;0;12;0;3;0;15;0;3;0;15
25;25;0;3;0;12;0;3;0;12;0;3;0;17;0;3;0;17
26;26;0;1;0;16;0;1;0;16;0;2;0;19;0;2;0;19
27;27;0;0;0;17;0;0;0;17;0;1;0;21;0;1;0;21
28;28;0;0;0;15;0;0;0;15;0;1;0;21;0;1;0;21
29;29;0;4;0;15;0;4;0;15;0;4;0;20;0;4;0;20
30;30;0;3;0;17;0;3;0;17;0;3;0;22;0;3;0;22
